 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
0 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FullMissionPlan.java 0.1591744510694083 0.8408255489305917 0.7776133120059967 0.22238669 1.141258407547056 0.4670150956444168 3.2776134368191157 1.3618978811135465 RE-616.txt FullMissionPlan.java
1 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/JSONMissionPlanReader.java 0.1723139821007828 0.8276860178992171 0.7875717729330063 0.21242823 1.1226619360936372 0.4711065775458871 2.807354922057604 1.334354528018687 RE-616.txt JSONMissionPlanReader.java
2 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ServiceIds.java 0.254332844889271 0.745667155110729 0.8966629430651665 0.10333706 1.171097686857845 0.4605965019691331 2.0 1.245112497836531 RE-616.txt ServiceIds.java
3 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/VirtualDrone.java 0.1547732939163516 0.8452267060836484 0.7937788218259811 0.20622118 1.1777581813778648 0.4591878054005525 3.121928094887362 1.3519647487142494 RE-616.txt VirtualDrone.java
4 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskList.java 0.2102372171292322 0.7897627828707677 0.8931807205080986 0.10681928 1.1857664499146972 0.4575054210567769 1.0 1.0 RE-616.txt TaskList.java
5 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMissionTask.java 0.187428819665877 0.812571180334123 0.8704461604356766 0.12955384 1.170159555312391 0.460795611802862 1.584962500721156 1.1699250014423124 RE-616.txt IMissionTask.java
6 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CommandIds.java 0.233705399594632 0.766294600405368 0.8556017279624939 0.14439827 1.145644573927811 0.4660604147356068 2.584962500721156 1.315172029168969 RE-616.txt CommandIds.java
7 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SendToSubscriberCallable.java 0.1259534664947593 0.8740465335052406 0.5832656025886536 0.4167344 0.9903425830618344 0.5024260690145385 3.2776134368191157 1.3618978811135465 RE-616.txt SendToSubscriberCallable.java
8 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RouteTask.java 0.2234437152913169 0.7765562847086831 0.8882990479469299 0.11170095 1.1714852829922706 0.460514288460669 1.0 1.0 RE-616.txt RouteTask.java
9 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneConnectorServiceInstance.java 0.195823867332883 0.804176132667117 0.804369643330574 0.19563036 1.103586431992033 0.4753786128260154 2.584962500721156 1.315172029168969 RE-616.txt IDroneConnectorServiceInstance.java
