 Source Target DistanceMetric.EUC SimilarityMetric.EUC_sim DistanceMetric.COS SimilarityMetric.COS_sim DistanceMetric.MAN SimilarityMetric.MAN_sim SimilarityMetric.Pearson Linked?
0 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us903.c 79.3134994506836 0.012451206918384234 0.6840468943119049 0.3159531056880951 1422.180419921875 0.0007026516005995182 0.31594579112292415 0.0
1 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3496.c 81.89808654785156 0.012063004607745275 0.7526703327894211 0.24732966721057892 1464.7081298828125 0.0006822640740076627 0.24723054199973155 0.0
2 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us899.c 105.67938232421875 0.009373882546121344 0.760800302028656 0.239199697971344 1883.4271240234375 0.0005306652548414298 0.2390273742829913 0.0
3 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us4020.c 89.10986328125 0.011097564279714974 0.7334064841270447 0.2665935158729553 1601.7529296875 0.0006239264839122628 0.26621652047027555 0.0
4 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us897.c 93.52911376953125 0.010578751456805906 0.7692688703536987 0.23073112964630127 1671.8424072265625 0.0005977849411756121 0.23018404174652474 0.0
5 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1060.c 74.17239379882812 0.013302755831830238 0.7209703028202057 0.2790296971797943 1305.68017578125 0.0007652982103307038 0.27858910643082413 0.0
6 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us900.c 93.27579498291016 0.010607176531168737 0.8059400767087936 0.19405992329120636 1681.8455810546875 0.000594231586818127 0.19349392391427067 0.0
7 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us896.c 69.31891632080078 0.01422092450113873 0.7728804498910904 0.2271195501089096 1259.8203125 0.0007931344300895375 0.22689658913803795 0.0
8 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us894.c 89.14013671875 0.011093837178438521 0.7648611962795258 0.23513880372047424 1576.353759765625 0.0006339731932731358 0.23460458854980532 0.0
9 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1005.c 86.65398406982422 0.011408494555175163 0.7519492357969284 0.2480507642030716 1520.75927734375 0.000657134157082658 0.24800243999000365 0.0
10 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us898.c 98.64457702636719 0.010035669073444786 0.7430945634841919 0.2569054365158081 1743.042724609375 0.0005733804487065973 0.25642891893898784 0.0
11 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3512.c 90.46260833740234 0.010933429717104013 0.729959636926651 0.270040363073349 1627.473876953125 0.0006140718706958936 0.2696571490630428 0.0
12 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1883.c 87.18753051757812 0.01133947162519392 0.7826176583766937 0.21738234162330627 1549.860595703125 0.0006448032806885668 0.21733621743628265 0.0
13 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us748.c 80.27653503417969 0.012303674111838851 0.728930652141571 0.27106934785842896 1447.40478515625 0.0006904147309152412 0.2717948232410183 0.0
14 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3612.c 80.46733093261719 0.01227485899626581 0.7586587369441986 0.2413412630558014 1443.3162841796875 0.0006923691236839852 0.24096606616374017 0.0
15 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us901.c 84.31465148925781 0.011721316122658164 0.7690253108739853 0.2309746891260147 1485.683837890625 0.0006726379708404214 0.23053201937897463 0.0
16 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1864.c 66.6190185546875 0.014788738750936482 0.7254088222980499 0.2745911777019501 1187.233154296875 0.000841585673976367 0.2744200988976984 0.0
17 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1159.c 90.55782318115234 0.010922059582188223 0.7845674753189087 0.2154325246810913 1619.541015625 0.0006170778711295539 0.21490864605263305 0.0
18 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us2174.c 82.55105590820312 0.011968729648356474 0.7710992246866226 0.22890077531337738 1463.7254638671875 0.0006827217964517302 0.22892544556617256 0.0
19 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us893.c 87.59122467041016 0.01128779970838358 0.7604424804449081 0.23955751955509186 1541.122314453125 0.0006484569937337461 0.23927385592110664 0.0
20 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us895.c 88.59963989257812 0.01116075914143081 0.8168625682592392 0.1831374317407608 1601.526611328125 0.0006240145985290257 0.18249368415948444 0.0
21 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us903.c 90.95086669921875 0.01087537329333837 0.8643721789121628 0.13562782108783722 1639.8194580078125 0.0006094515731877911 0.13559245410453727 0.0
22 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3496.c 91.54485321044922 0.010805571193959062 0.8905767947435379 0.1094232052564621 1641.296875 0.0006089033080575033 0.10924979281531362 0.0
23 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us899.c 113.06694793701172 0.008766781421663044 0.8657291233539581 0.13427087664604187 2026.917236328125 0.0004931167712794153 0.13398625486386495 0.0
24 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us4020.c 98.159423828125 0.01008477017508008 0.8643698245286942 0.13563017547130585 1741.8809814453125 0.0005737626439475711 0.1348959325773877 0.0
25 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us897.c 103.17304229736328 0.009599412457836139 0.9121232852339745 0.08787671476602554 1841.4476318359375 0.0005427562676522499 0.08629263073950677 0.0
26 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1060.c 86.28883361816406 0.011456219066626508 0.9087919071316719 0.0912080928683281 1530.1678466796875 0.0006530962638540796 0.09005523382270658 0.0
27 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us900.c 102.1295166015625 0.00969654501400862 0.9302138239145279 0.0697861760854721 1825.880615234375 0.0005473811433878001 0.06863031847001685 0.0
28 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us896.c 78.35769653320312 0.012601172207431724 0.8885714262723923 0.11142857372760773 1416.0264892578125 0.0007057031097024615 0.11105075452016122 0.0
29 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us894.c 97.61709594726562 0.010140229646741359 0.8821653127670288 0.11783468723297119 1720.0830078125 0.0005810295002976074 0.11657246825368518 0.0
30 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1005.c 97.97704315185547 0.010103352940800127 0.927035316824913 0.07296468317508698 1777.06640625 0.0005624086909718027 0.07286129150763207 0.0
31 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us898.c 106.7415771484375 0.009281467994684003 0.859755352139473 0.14024464786052704 1897.96630859375 0.0005266022864515876 0.1388811345440611 0.0
32 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3512.c 100.68534851074219 0.00983425847131122 0.8852506130933762 0.11474938690662384 1784.990234375 0.0005599134758706818 0.11396919027540887 0.0
33 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1883.c 93.92093658447266 0.010535083575688 0.8619799166917801 0.1380200833082199 1669.916748046875 0.0005984738624284509 0.1379471153818353 0.0
34 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us748.c 90.82317352294922 0.010890497045934398 0.8857959732413292 0.1142040267586708 1633.276611328125 0.0006118915201186974 0.11510206309951232 0.0
35 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3612.c 86.79264831542969 0.011390475389318545 0.8267411142587662 0.17325888574123383 1550.9342041015625 0.0006443572139573499 0.17260653990778171 0.0
36 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us901.c 92.9808120727539 0.010640469878317972 0.8870305716991425 0.11296942830085754 1643.3719482421875 0.0006081349180573089 0.1121130621041376 0.0
37 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1864.c 77.61153411865234 0.012720779605835572 0.8854506462812424 0.11454935371875763 1376.211669921875 0.0007261047969893596 0.1142444493514312 0.0
38 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1159.c 97.00152587890625 0.010203922755607206 0.8602884411811829 0.13971155881881714 1731.93115234375 0.0005770569700057171 0.13800176714850546 0.0
39 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us2174.c 87.4505844116211 0.011305747798638794 0.811014860868454 0.18898513913154602 1549.6435546875 0.0006448935327381084 0.1890318577849476 0.0
40 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us893.c 97.05643463134766 0.010198208855539095 0.8972617387771606 0.10273826122283936 1709.43115234375 0.0005846479109256935 0.10223245057670015 0.0
41 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us895.c 96.62320709228516 0.010243465972744371 0.9206739068031311 0.0793260931968689 1728.62890625 0.0005781587000462979 0.0779791514730736 0.0
42 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us903.c 83.9478988647461 0.011771921535012872 0.8124224245548248 0.18757757544517517 1523.0634765625 0.0006561406498996246 0.187609307229432 0.0
43 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us3496.c 84.08153533935547 0.01175343152907865 0.8326485604047775 0.16735143959522247 1503.9273681640625 0.0006644838954719462 0.16743167085735927 0.0
44 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us899.c 109.26387023925781 0.009069153820105662 0.8587768375873566 0.14122316241264343 1988.6339111328125 0.0005026050241728352 0.14135167933684956 1.0
45 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us4020.c 93.14551544189453 0.010621854852100607 0.8478077799081802 0.15219222009181976 1686.33984375 0.000592648839357439 0.15257376571666192 1.0
46 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us897.c 98.43043518066406 0.010057282744292635 0.9070219025015831 0.0929780974984169 1740.290283203125 0.0005742867858657591 0.09386941517372958 0.0
47 test_data/LibEST_semeru_format/requirements/RQ18.txt test_data/LibEST_semeru_format/test/us1060.c 76.86820983886719 0.012842211244733911 0.8163398951292038 0.1836601048707962 1397.089599609375 0.0007152617402199395 0.18436454213232342 1.0
