 Source Target DistanceMetric.EUC SimilarityMetric.EUC_sim DistanceMetric.COS SimilarityMetric.COS_sim DistanceMetric.MAN SimilarityMetric.MAN_sim SimilarityMetric.Pearson Linked?
0 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/VediPrenotazione.java 40.274993896484375 0.024227744345836855 0.8074921667575836 0.19250783324241638 720.783203125 0.0013854575663030742 0.19127531611112922 0.0
1 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/CancellaBeniServizi.java 61.03776931762695 0.016119212715081738 0.8296541571617126 0.17034584283828735 1093.721923828125 0.0009134739866203715 0.1696893376048059 0.0
2 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/SubRistorazione.java 48.889915466308594 0.020044130976235367 0.9253514632582664 0.07464853674173355 878.4295654296875 0.0011371007290520215 0.07382205374423716 0.0
3 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/AggiungiSoggiornante.java 54.71522903442383 0.01794841405717182 0.7582402527332306 0.2417597472667694 953.4576416015625 0.0010477154316895806 0.24092562334751166 0.0
4 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraPerAddebitare.java 58.97431182861328 0.016673805326148115 0.7127407491207123 0.2872592508792877 1040.324951171875 0.0009603150283440639 0.2869883204915889 0.0
5 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/RicercaAddebiti.java 70.4781494140625 0.013990289454853479 0.7855042964220047 0.2144957035779953 1263.937255859375 0.0007905530455110349 0.21389505076907284 0.0
6 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/VediSoggiornante.java 45.819244384765625 0.02135873855164965 0.8756782934069633 0.12432170659303665 808.1395263671875 0.0012358807936249552 0.12291894940412496 0.0
7 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/DescrittoreStanze.java 67.73735046386719 0.014548131303455825 0.7231031060218811 0.2768968939781189 1254.65869140625 0.0007963947582603596 0.27711006909763186 0.0
8 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/SubGestione.java 52.16059875488281 0.018810924320301223 0.9135113656520844 0.08648863434791565 935.107666015625 0.0010682531895677356 0.085707860941062 0.0
9 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/AskChiudiSingoloConAgenzia.java 54.057342529296875 0.018162881716782542 0.9131756350398064 0.08682436496019363 971.4298095703125 0.00102835185651278 0.08665454486665476 0.0
10 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraCambio.java 71.97115325927734 0.01370404543898123 0.7594874352216721 0.24051256477832794 1275.95361328125 0.0007831138027249149 0.2413057909139244 0.0
11 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/SubSoggiorno.java 53.77368927001953 0.018256940756177103 0.871561735868454 0.12843826413154602 966.0174560546875 0.0010341074959286435 0.12768759644432306 0.0
12 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/SubStanze.java 54.80628967285156 0.017919127142517706 0.8489126116037369 0.15108738839626312 990.343505859375 0.0010087320833691454 0.15098517344055515 0.0
13 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/ModificaStanze.java 42.78094482421875 0.022840987192373697 0.7759883999824524 0.2240116000175476 761.8101806640625 0.0013109421260338351 0.22375424970746421 0.0
14 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraTelefonate.java 69.90705108642578 0.014102969798886995 0.7857452481985092 0.21425475180149078 1265.5230712890625 0.0007895631928617011 0.21400676459381687 0.0
15 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraRicercaStorico.java 71.27177429199219 0.013836660436200214 0.7439592480659485 0.2560407519340515 1260.8349609375 0.0007924966663287205 0.25640140608148165 0.0
16 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/InserisciCommissioni.java 44.84628677368164 0.021812017294583964 0.775343656539917 0.224656343460083 792.0532836914062 0.0012609493215201427 0.224205564988985 0.0
17 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/InserisciSoggiornante.java 56.15394973754883 0.0174966035521955 0.7143362760543823 0.2856637239456177 1013.1763916015625 0.0009860217692711467 0.28512151280563125 0.0
18 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraCommissioni.java 82.84343719482422 0.011926991944239275 0.7699103206396103 0.2300896793603897 1483.514892578125 0.0006736207262045863 0.22989306929648795 0.0
19 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/InserisciPrenotazione.java 49.68977355957031 0.019727845081509512 0.7704706192016602 0.22952938079833984 896.2572021484375 0.0011145076323773719 0.22884285198627832 0.0
20 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/CancellaStanze.java 41.94889831542969 0.02328348430862412 0.7802887409925461 0.21971125900745392 752.9666137695312 0.0013263186747757972 0.22043464921291608 0.0
21 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/ControllaPrenotazione.java 49.65391540527344 0.01974181051946663 0.6712837517261505 0.3287162482738495 874.438720703125 0.0011422844070648728 0.3280099202959275 0.0
22 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/VediCommissione.java 44.360015869140625 0.02204584766647582 0.7276075184345245 0.27239248156547546 783.3800048828125 0.0012748922636667689 0.27197816153081356 0.0
23 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraAddebiti.java 74.58126831054688 0.01323079146927277 0.7340229451656342 0.26597705483436584 1310.5543212890625 0.0007624541231484404 0.26526462966346415 0.0
24 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/CancellaPrenotazione.java 41.110347747802734 0.023747132319803244 0.7399321794509888 0.26006782054901123 721.5768432617188 0.0013839358530865595 0.2591542154187075 0.0
25 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/MascheraBeneServizio.java 74.38721466064453 0.013264848747914337 0.7907254844903946 0.2092745155096054 1340.283203125 0.0007455547028920824 0.20914393969946551 0.0
26 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/VediCliente.java 50.10892105102539 0.019566055777261164 0.7884810566902161 0.21151894330978394 881.619384765625 0.0011329912046578773 0.2107924025007315 0.0
27 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/AggiungiBeneServizio.java 74.9678726196289 0.013163459308739623 0.7285159230232239 0.2714840769767761 1349.244873046875 0.0007406064040394872 0.271161529006245 0.0
28 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/requirements/F-PRE-03.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/Albergate_semeru_format/source_code/DefinizioneStagionalita.java 83.98402404785156 0.011766917502481815 0.7638242542743683 0.2361757457256317 1521.279541015625 0.0006569095708484831 0.23590766411571734 0.0
