 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
0 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FullMissionPlan.java 0.5706706138687321 0.4293293861312679 0.9529327303171158 0.04706727 1.262546766100725 0.4419798145093817 1.9219280948873625 1.2148067842293933 RE-616.txt FullMissionPlan.java
1 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/JSONMissionPlanReader.java 0.6021119926211499 0.3978880073788501 1.0 0.0 1.3057043805101034 0.4337069437230997 0.0 0.0 RE-616.txt JSONMissionPlanReader.java
2 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ServiceIds.java 0.864511961716706 0.135488038283294 1.0 0.0 1.3440476321526094 0.4266124912665149 0.0 0.0 RE-616.txt ServiceIds.java
3 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/VirtualDrone.java 0.5583508158465512 0.4416491841534488 0.9009363353252412 0.099063665 1.2591318206746052 0.4426479193681524 1.5 1.1225562489182657 RE-616.txt VirtualDrone.java
4 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskList.java 0.6420339226269416 0.3579660773730584 1.0 0.0 1.3149085081083831 0.4319825152904835 0.0 0.0 RE-616.txt TaskList.java
5 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMissionTask.java 0.6213895333082197 0.3786104666917803 1.0 0.0 1.2999030596032697 0.4348009346848292 0.0 0.0 RE-616.txt IMissionTask.java
6 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CommandIds.java 0.6252589952358001 0.3747410047641999 0.9004314318299294 0.09956857 1.2170857594792488 0.4510425434489647 -0.0 -0.0 RE-616.txt CommandIds.java
7 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SendToSubscriberCallable.java 0.486798664003949 0.513201335996051 0.7182068526744843 0.28179315 1.079416300452379 0.4809041844013866 1.5 1.1225562489182657 RE-616.txt SendToSubscriberCallable.java
8 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RouteTask.java 0.6161660295153099 0.3838339704846901 1.0 0.0 1.3039343950571256 0.4340401367961717 0.0 0.0 RE-616.txt RouteTask.java
9 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneConnectorServiceInstance.java 0.7257984302583864 0.2742015697416136 0.9607689082622528 0.03923109 1.248540213467522 0.4447329845428375 -0.0 -0.0 RE-616.txt IDroneConnectorServiceInstance.java
10 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneVoltageSimulator.java 0.6862064471600029 0.3137935528399971 1.0 0.0 1.31914566785012 0.4311932682206262 0.0 0.0 RE-616.txt DroneVoltageSimulator.java
