 Source Target DistanceMetric.WMD SimilarityMetric.WMD_sim DistanceMetric.SCM SimilarityMetric.SCM_sim EntropyMetric.MSI_I EntropyMetric.MSI_X EntropyMetric.Entropy_src EntropyMetric.Entropy_tgt EntropyMetric.JI EntropyMetric.MI EntropyMetric.Loss EntropyMetric.Noise Linked?
0 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us903.c 0.9865860618588572 0.5033761281221795 0.6117059290409088 0.3882940709590912 4.46465555629642 1.3907398906603274 6.024674504855191 8.626714101844048 8.716142471479309 5.935246135219931 2.691467966624118 0.08942836963526091 0.0
1 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3496.c 0.9906431804033514 0.5023502000983302 0.6421867907047272 0.3578132092952728 4.228281726968122 1.3850615561385637 6.024674504855191 7.287890438925611 7.522528012707157 5.7900369310736455 1.4978535078519668 0.23463757378154604 0.0
2 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us899.c 0.9801317292063355 0.5050169063251232 0.5993687212467194 0.40063127875328064 4.634285877961033 1.39893822325608 6.024674504855191 8.158196888137685 8.26974929280697 5.913122100185905 2.24507478795178 0.11155240466928618 0.0
3 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us4020.c 1.043117230818906 0.4894481750316344 0.7737070322036743 0.22629296779632568 4.011289308993957 1.36894296640168 6.024674504855191 6.985394788721832 7.273150842673736 5.736918450903286 1.2484763378185457 0.2877560539519042 0.0
4 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us897.c 1.0079522458008103 0.49801981202056955 0.6857037544250488 0.31429624557495117 4.105222782072911 1.3819098758207333 6.024674504855191 6.792406615896577 7.049971001676246 5.767110119075522 1.0252964968210554 0.257564385779669 0.0
5 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1060.c 1.004037003338654 0.49899278223607435 0.748452752828598 0.251547247171402 4.427591366665751 1.390383798616101 6.024674504855191 7.587625711074753 7.811992786304709 5.800307429625234 1.7873182814495188 0.22436707522995647 0.0
6 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us900.c 1.124782391234626 0.47063643040591097 0.9021734669804573 0.0978265330195427 3.7277573751069215 1.3437088691066412 6.024674504855191 7.127980212598745 7.403072733067834 5.749581984386101 1.3783982282126432 0.27509252046908905 0.0
7 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us896.c 1.0314743164589006 0.4922533314342452 0.7568614631891251 0.24313853681087494 3.625681095056117 1.3497879445675718 6.024674504855191 7.373064697852536 7.711468656734256 5.6862705459734695 1.6867941518790657 0.33840395888172026 0.0
8 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us894.c 0.9877384259341033 0.5030843027195931 0.6550888121128082 0.3449111878871918 4.437473103354461 1.3943066470177101 6.024674504855191 7.749661971001125 7.905984026909272 5.868352448947044 1.8813095220540816 0.15632205590814685 0.0
9 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1005.c 1.0006625992320581 0.4998344050535277 0.6568160951137543 0.3431839048862457 4.322624549738399 1.3942206827320498 6.024674504855191 7.278774046648787 7.548494286200661 5.754954265303317 1.5238197813454706 0.26972023955187385 0.0
10 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us898.c 1.0389448161951966 0.49044976208138136 0.7415379881858826 0.25846201181411743 4.322057138970964 1.3880933423960422 6.024674504855191 7.183148764136712 7.409812446764112 5.7980108222277895 1.3851379419089218 0.22666368262740022 0.0
11 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3512.c 0.8884576163212923 0.5295326680129554 0.4845898151397705 0.5154101848602295 4.745523031969214 1.405367611851292 6.024674504855191 8.081846397171304 8.16810383253145 5.9384170694950456 2.1434293276762597 0.08625743536014596 0.0
12 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1883.c 0.989893711099564 0.5025394042013559 0.5848540365695953 0.41514596343040466 4.824116405014097 1.4020498971400288 6.024674504855191 9.006525301292756 9.060589959535658 5.970609846612287 3.0359154546804676 0.0540646582429023 0.0
13 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us748.c 0.9980155280587318 0.500496610740357 0.6110714972019196 0.38892850279808044 4.365411383802908 1.3865176956528473 6.024674504855191 8.67532843392421 8.763310967631398 5.936691971148004 2.738636462776207 0.08798253370718712 0.0
14 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3612.c 1.0477008422185004 0.48835258519334773 0.7401873171329498 0.25981268286705017 4.082383185151139 1.379571996171274 6.024674504855191 7.3453524436182915 7.654727716590705 5.715299231882777 1.6300532117355147 0.30937527297241374 0.0
15 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us901.c 0.9743514996752843 0.5064954240237703 0.6289514005184174 0.37104859948158264 4.364225820923415 1.3927739575685412 6.024674504855191 7.643402829602536 7.822991880247237 5.845085454210491 1.7983173753920463 0.17958905064470088 0.0
16 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1864.c 0.9971015441597869 0.5007256656149232 0.6018666625022888 0.3981333374977112 3.966470278144313 1.3654799790602101 6.024674504855191 8.610843107887472 8.675480792500185 5.960036820242479 2.6508062876449943 0.06463768461271258 0.0
17 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1159.c 1.0287813690588448 0.4929067346788096 0.7370700836181641 0.26292991638183594 4.002346721456882 1.3711070853381604 6.024674504855191 7.3308860974230985 7.572795542928883 5.782765059349405 1.5481210380736927 0.24190944550578486 0.0
18 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us2174.c 0.9999473708279459 0.5000131576392514 0.6107247173786163 0.38927528262138367 4.4899635798852096 1.387621131269675 6.024674504855191 9.228957519717383 9.276886157150905 5.97674586742167 3.2522116522957143 0.047928637433521715 0.0
19 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us893.c 1.0191377335470768 0.4952609142929895 0.6746788620948792 0.32532113790512085 4.227990610335903 1.3820493879428748 6.024674504855191 7.9055766874171 8.079993449203691 5.8502577430686 2.0553189443485005 0.17441676178659105 0.0
20 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us895.c 1.114210477514814 0.47298980429586535 0.9007864221930504 0.09921357780694962 3.4404871093410994 1.3256081772896546 6.024674504855191 7.102818334145153 7.39700920517663 5.730483633823713 1.3723347003214394 0.2941908710314767 0.0
21 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us903.c 1.048915386503068 0.4880631023552044 0.7118296325206757 0.28817036747932434 4.737833764104018 1.4071059607530743 6.150583067472269 8.626714101844048 8.737980045107907 6.039317124208409 2.5873969776356383 0.11126594326385941 0.0
22 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3496.c 1.037228015722152 0.4908630709388326 0.7178087532520294 0.2821912467479706 4.120673841939278 1.3731642125733199 6.150583067472269 7.287890438925611 7.634986401242003 5.803487105155877 1.484403333769734 0.3470959623163914 0.0
23 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us899.c 1.0133604330066168 0.49668205633040446 0.6243600249290466 0.37563997507095337 4.517050546755994 1.3667204058369222 6.150583067472269 8.158196888137685 8.304836705147887 6.003943250462067 2.154253637675618 0.14663981701020212 0.0
24 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us4020.c 1.0154323791722795 0.49617144704735333 0.6912417709827423 0.3087582290172577 3.638403421105637 1.3053247290976786 6.150583067472269 6.985394788721832 7.353808084682383 5.782169771511718 1.203225017210114 0.3684132959605506 0.0
25 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us897.c 1.0357661391933555 0.4912155579895029 0.7290127277374268 0.27098727226257324 3.927288186787952 1.3458393958348065 6.150583067472269 6.792406615896577 7.155463489072517 5.78752619429633 1.004880421600248 0.3630568731759398 0.0
26 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1060.c 1.0542342753561647 0.486799393816277 0.811952531337738 0.18804746866226196 4.572538267537757 1.3996511561223428 6.150583067472269 7.587625711074753 7.8992318904585925 5.83897688808843 1.7486488229863237 0.3116061793838396 0.0
27 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us900.c 1.1131716915083298 0.4732223150719119 0.9043445959687233 0.0956554040312767 4.36713291462472 1.3957037449559877 6.150583067472269 7.127980212598745 7.5024307645666735 5.77613251550434 1.3518476970944047 0.37445055196792865 0.0
28 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us896.c 1.0600494175720987 0.4854252482829099 0.8071435242891312 0.19285647571086884 4.292987601694262 1.3952896159149693 6.150583067472269 7.373064697852536 7.74814866052768 5.775499104797125 1.5975655930554113 0.3750839626751441 0.0
29 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us894.c 1.03067938076396 0.49244603036437534 0.7286200225353241 0.2713799774646759 4.550825874744563 1.3904974819282625 6.150583067472269 7.749661971001125 7.96884147129318 5.931403567180213 1.818258403820911 0.21917950029205446 0.0
30 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1005.c 0.9954321269692683 0.5011445824112468 0.6283214092254639 0.37167859077453613 4.267831936608955 1.3853807408059242 6.150583067472269 7.278774046648787 7.6156037749350265 5.8137533391860305 1.4650207074627577 0.33682972828623914 0.0
31 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us898.c 1.0202216643067272 0.4949951867500474 0.6763447523117065 0.32365524768829346 4.054393252657887 1.3290923880076615 6.150583067472269 7.183148764136712 7.481208544357377 5.852523287251604 1.3306254768851078 0.29805978022066437 0.0
32 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3512.c 1.046119747559328 0.4887299490622821 0.6970096826553345 0.3029903173446655 4.437409784371608 1.3850938444730096 6.150583067472269 8.081846397171304 8.271757852836256 5.960671611807317 2.121174785363987 0.1899114556649515 0.0
33 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1883.c 0.9864254738511435 0.5034168224097879 0.6210031807422638 0.3789968192577362 5.0958777823253065 1.4130781506255357 6.150583067472269 9.006525301292756 9.057875608356694 6.099232760408331 2.9072925408844252 0.05135030706393806 0.0
34 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us748.c 1.0492516347999241 0.4879830192730985 0.700878232717514 0.29912176728248596 4.682616108071053 1.405861206119156 6.150583067472269 8.67532843392421 8.772834053667403 6.053077447729077 2.6222509861951337 0.09750561974319183 0.0
35 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us3612.c 0.9874120024056724 0.5031669320651909 0.575085461139679 0.42491453886032104 4.008726620782483 1.3589428721623809 6.150583067472269 7.3453524436182915 7.6556660364754325 5.840269474615129 1.5050829690031637 0.310313592857141 0.0
36 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us901.c 1.041358981533081 0.48986974316932236 0.7249696850776672 0.27503031492233276 4.502483380374456 1.3900574707217461 6.150583067472269 7.643402829602536 7.900721073528924 5.893264823545881 1.7501380060566554 0.25731824392638813 0.0
37 test_data/LibEST_semeru_format/requirements/RQ46.txt test_data/LibEST_semeru_format/test/us1864.c 1.041161064393049 0.48991724241876805 0.7157322466373444 0.28426775336265564 4.43471486242622 1.3956964569083607 6.150583067472269 8.610843107887472 8.63158901044406 6.129837164915681 2.481005942971791 0.02074590255658748 0.0
