 Source Target DistanceMetric.EUC SimilarityMetric.EUC_sim DistanceMetric.COS SimilarityMetric.COS_sim DistanceMetric.MAN SimilarityMetric.MAN_sim SimilarityMetric.Pearson Linked?
0 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/76.java 53.518497467041016 0.018342398386979517 0.9873609254136682 0.012639074586331844 963.7117919921875 0.001036579015930696 0.011965623935131876 0.0
1 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/74.java 48.77482986450195 0.020090475501819298 0.9943248219788074 0.005675178021192551 883.82861328125 0.0011301623670279543 0.006422916062882036 0.0
2 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/81.java 35.59141540527344 0.027328814393331263 0.9461212083697319 0.0538787916302681 637.6839599609375 0.0015657196088988377 0.05373177364920959 0.0
3 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/58.java 19.091947555541992 0.04977118306901854 0.7767496556043625 0.2232503443956375 347.9588928222656 0.0028656670472339205 0.22291880951048243 0.0
4 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/93.java 24.796056747436523 0.038765614829847 0.9006539136171341 0.0993460863828659 433.9784851074219 0.0022989642803897324 0.09877600914037057 0.0
5 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/51.java 27.091615676879883 0.03559781009046858 0.8901788592338562 0.1098211407661438 479.1805725097656 0.002082549893206399 0.10838163418109681 0.0
6 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/46.java 38.177268981933594 0.02552500534075372 0.9352133348584175 0.06478666514158249 687.3441162109375 0.0014527617458323099 0.06343868067450728 0.0
7 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/68.java 38.05788803100586 0.02560302285689785 0.8402227163314819 0.15977728366851807 679.6571044921875 0.0014691685334659985 0.1611381610992104 1.0
8 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/94.java 23.67209243774414 0.04053162505463739 0.9025034829974174 0.09749651700258255 415.016845703125 0.002403748815291035 0.09691552504431003 0.0
9 ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/requirements/RQ107.txt ../dvc-ds4se/se-benchmarking/traceability/datasets/formatted/semeru_format/EBT_semeru_format/source_code/53.java 33.55866241455078 0.028936305115181603 0.9068919122219086 0.09310808777809143 601.5904541015625 0.0016595018941860916 0.09369687459019396 0.0
